captured_at,account,host,rth,symbol,underlying,expiry,tenor,strike,type,spot,bid,ask,bid_sz,ask_sz,mid,spread,spread_pct,moneyness,quote_t
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00255000,AMZN,2026-09-11,9dte,255.0,put,255.17,3.97,4.17,48.0,522.0,4.07,0.2,0.04914,0.9993,2026-09-02T19:50:07.392124933Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00322500,GOOGL,2026-09-11,9dte,322.5,put,337.56,0.91,1.1,422.0,397.0,1.005,0.19,0.189055,0.9554,2026-09-02T19:50:08.555475791Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00080000,INTC,2026-09-11,9dte,80.0,put,89.685,0.33,0.36,100.0,535.0,0.345,0.03,0.086957,0.892,2026-09-02T19:50:07.096274861Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911C00260000,AMZN,2026-09-11,9dte,260.0,call,255.17,2.39,2.48,282.0,152.0,2.435,0.09,0.036961,1.0189,2026-09-02T19:50:08.794022747Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00247500,AMZN,2026-09-11,9dte,247.5,put,255.17,1.45,1.57,1.0,281.0,1.51,0.12,0.07947,0.9699,2026-09-02T19:50:05.958471316Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00332500,GOOGL,2026-09-11,9dte,332.5,put,337.56,2.61,4.08,422.0,359.0,3.345,1.47,0.439462,0.985,2026-09-02T19:50:08.679285743Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00076000,INTC,2026-09-11,9dte,76.0,put,89.685,0.15,0.23,86.0,853.0,0.19,0.08,0.421053,0.8474,2026-09-02T19:50:08.675047395Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00087000,INTC,2026-09-11,9dte,87.0,put,89.685,1.73,1.84,30.0,165.0,1.785,0.11,0.061625,0.9701,2026-09-02T19:50:08.106886601Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00305000,GOOGL,2026-09-11,9dte,305.0,put,337.56,0.15,0.17,118.0,274.0,0.16,0.02,0.125,0.9035,2026-09-02T19:50:07.938899682Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00210000,AMZN,2026-09-11,9dte,210.0,put,255.17,0.01,0.07,58.0,46.0,0.04,0.06,1.5,0.823,2026-09-02T19:50:06.186202873Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00227500,AMZN,2026-09-11,9dte,227.5,put,255.17,0.06,0.14,443.0,429.0,0.1,0.08,0.8,0.8916,2026-09-02T19:50:08.40466296Z
